0.0255 -26.069 2.254
0.0256 -32.418 2.043
0.0257 -39.202 2.271
0.0258 -46.366 1.86
0.0259 -53.862 2.072
0.026 -61.617 2.103
0.0261 -69.581 1.711
0.0262 -77.692 2.049
0.0263 -85.885 1.909
0.0264 -94.089 1.826
0.0265 -102.231 2.231
0.0266 -110.245 1.856
0.0267 -118.058 1.812
0.0268 -125.607 1.996
0.0269 -132.825 1.901
0.027 -139.643 2.043
0.0271 -146.01 1.762
0.0272 -151.861 1.763
0.0273 -157.146 1.843
0.0274 -161.817 2.003
0.0275 -165.836 2.133
0.0276 -169.151 1.736
0.0277 -171.73 2.073
0.0278 -173.549 2.157
0.0279 -174.597 2.176
0.028 -174.853 2.279
0.0281 -174.317 1.856
0.0282 -172.97 2.062
0.0283 -170.836 2.069
0.0284 -167.918 2.212
0.0285 -164.245 1.855
0.0286 -159.832 1.942
0.0287 -154.724 1.826
0.0288 -148.964 1.808
0.0289 -142.582 1.99
0.029 -135.642 1.881
0.0291 -128.176 2.025
0.0292 -120.256 2.054
0.0293 -111.94 1.917
0.0294 -103.297 2.284
0.0295 -94.394 2.149
0.0296 -85.289 2.093
0.0297 -76.055 1.866
0.0298 -66.758 2.046
0.0299 -57.473 1.738
0.03 -48.274 1.827
0.0301 -39.239 1.727
0.0302 -30.425 2.132
0.0303 -21.876 2.084
0.0304 -13.667 1.912
0.0305 -5.863 2.196
0.0306 1.49 1.889
0.0307 8.351 1.787
0.0308 14.676 2.156
0.0309 20.421 1.809
0.031 25.56 2.254
0.0311 30.071 1.783
0.0312 33.938 2.211
0.0313 37.154 2.135
0.0314 39.704 1.77
0.0315 41.604 2.062
0.0316 42.84 2.204
0.0317 43.432 1.905
0.0318 43.412 2.153
0.0319 42.792 1.943
0.032 41.604 2.205
0.0321 39.905 2.126
0.0322 37.729 1.857
0.0323 35.121 2.283
0.0324 32.134 2.026
0.0325 28.832 1.833
0.0326 25.273 1.704
0.0327 21.519 2.017
0.0328 17.627 2.092
0.0329 13.659 1.705
0.033 9.683 2.132
0.0331 5.77 1.706
0.0332 1.975 1.959
0.0333 -1.641 2.268
0.0334 -4.997 2.288
0.0335 -8.055 1.923
0.0336 -10.746 1.709
0.0337 -13.024 1.961
0.0338 -14.835 2.285
0.0339 -16.144 2.008
0.034 -16.908 1.972
0.0341 -17.098 1.847
0.0342 -16.697 2.204
0.0343 -15.678 2.086
0.0344 -14.031 2.178
0.0345 -11.745 2.104
0.0346 -8.815 1.943
0.0347 -5.253 1.716
0.0348 -1.072 1.721
0.0349 3.702 2.053
0.035 9.051 2.04
0.0351 14.953 1.928
0.0352 21.366 1.997
0.0353 28.246 1.746
0.0354 35.544 2.243
0.0355 43.203 2.214
0.0356 51.186 2.07
0.0357 59.414 2.279
0.0358 67.828 2.12
0.0359 76.36 1.885
0.036 84.948 1.99
0.0361 93.534 1.828
0.0362 102.03 2.108
0.0363 110.371 1.881
0.0364 118.486 1.928
0.0365 126.305 1.724
0.0366 133.768 1.853
0.0367 140.818 1.874
0.0368 147.391 2.255
0.0369 153.443 1.886
0.037 158.91 1.752
0.0371 163.744 2.297
0.0372 167.894 1.94
0.0373 171.331 1.815
0.0374 174.017 2.189
0.0375 175.936 2.282
0.0376 177.076 1.728
0.0377 177.423 1.976
0.0378 176.959 1.847
0.0379 175.688 1.782
0.038 173.629 2.293
0.0381 170.795 1.97
0.0382 167.197 2.157
0.0383 162.888 1.789
0.0384 157.883 1.894
0.0385 152.233 1.768
0.0386 145.964 1.981
0.0387 139.147 2.246
0.0388 131.835 2.239
0.0389 124.085 1.852
0.039 115.952 2.157
0.0391 107.502 2.289
0.0392 98.809 1.834
0.0393 89.94 2.155
0.0394 80.97 2.09
0.0395 71.95 1.859
0.0396 62.959 1.965
0.0397 54.062 2.17
0.0398 45.317 1.861
0.0399 36.807 2.044
0.04 28.589 2.147
0.0401 20.727 1.789
0.0402 13.276 2.046
0.0403 6.291 2.297
0.0404 -0.185 2.27
0.0405 -6.118 1.737
0.0406 -11.488 1.915
0.0407 -16.252 1.812
0.0408 -20.39 1.948
0.0409 -23.887 1.905
0.041 -26.729 2.241
0.0411 -28.92 1.746
0.0412 -30.47 2.271
0.0413 -31.382 2.057
0.0414 -31.667 1.845
0.0415 -31.359 2.112
0.0416 -30.48 2.175
0.0417 -29.064 1.731
0.0418 -27.147 2.034
0.0419 -24.781 1.785
0.042 -22.015 1.973
0.0421 -18.916 1.753
0.0422 -15.532 2.083
0.0423 -11.909 1.976
0.0424 -8.113 1.977
0.0425 -4.214 1.876
0.0426 -0.277 1.757
0.0427 3.641 2.026
0.0428 7.479 2.022
0.0429 11.15 1.783
0.043 14.607 1.785
0.0431 17.779 2.077
0.0432 20.613 2.054
0.0433 23.068 2.245
0.0434 25.095 1.714
0.0435 26.637 1.983
0.0436 27.65 1.753
0.0437 28.1 2.082
0.0438 27.962 1.962
0.0439 27.213 1.942
0.044 25.827 1.873
0.0441 23.801 1.84
0.0442 21.123 1.808
0.0443 17.788 2.296
0.0444 13.816 1.725
0.0445 9.212 2.273
0.0446 4.006 1.764
0.0447 -1.777 1.976
0.0448 -8.108 1.89
0.0449 -14.944 2.107
0.045 -22.233 1.797
0.0451 -29.935 2.072
0.0452 -38.003 2.194
0.0453 -46.371 1.8
0.0454 -54.979 2.196
0.0455 -63.754 2.012
0.0456 -72.633 1.987
0.0457 -81.546 2.271
0.0458 -90.431 1.809
0.0459 -99.212 1.882
0.046 -107.818 2.292
0.0461 -116.176 1.88
0.0462 -124.223 2.133
0.0463 -131.897 1.725
0.0464 -139.127 1.703
0.0465 -145.862 2.131
0.0466 -152.038 1.769
0.0467 -157.607 2.227
0.0468 -162.528 2.288
0.0469 -166.776 1.8
0.047 -170.293 1.736
0.0471 -173.065 2.029
0.0472 -175.051 2.038
0.0473 -176.249 2.146
0.0474 -176.633 1.909
0.0475 -176.224 2.258
0.0476 -175.021 1.981
0.0477 -173.043 2.093
0.0478 -170.294 1.994
0.0479 -166.788 1.814
0.048 -162.571 1.782
0.0481 -157.68 2.102
0.0482 -152.139 1.763
0.0483 -146.013 1.847
0.0484 -139.351 1.787
0.0485 -132.204 1.88
0.0486 -124.62 1.793
0.0487 -116.679 2.285
0.0488 -108.437 2.078
0.0489 -99.973 2.242
0.049 -91.346 2.052
0.0491 -82.628 2.031
0.0492 -73.895 2.024
0.0493 -65.219 1.863
0.0494 -56.661 1.792
0.0495 -48.296 2.091
0.0496 -40.175 1.926
0.0497 -32.362 2.109
0.0498 -24.911 2.274
0.0499 -17.878 2.137
0.05001 -11.306 2.053
0.05011 -5.244 2.244
0.05021 0.277 2.196
0.05031 5.217 1.901
0.05041 9.555 1.853
0.05051 13.276 1.715
0.05061 16.371 2.268
0.05071 18.826 1.989
0.05081 20.64 2.141
0.05091 21.821 1.949
0.05101 22.368 1.885
0.05111 22.309 1.938
0.05121 21.674 2.237
0.05131 20.487 1.903
0.05141 18.798 1.833
0.05151 16.64 1.751
0.05161 14.057 2.118
0.05171 11.093 2.101
0.05181 7.812 2.229
0.05191 4.269 2.232
0.05201 0.518 2.289
0.05211 -3.369 1.799
0.05221 -7.331 2.08
0.05231 -11.298 1.781
0.05241 -15.193 1.772
0.05251 -18.955 1.744
0.05261 -22.532 2.188
0.05271 -25.854 1.922
0.05281 -28.876 2.253
0.05291 -31.547 1.94
0.05301 -33.793 1.975
0.05311 -35.568 1.97
0.05321 -36.834 2.296
0.05331 -37.552 1.886
0.05341 -37.682 1.812
0.05351 -37.203 2.181
0.05361 -36.097 1.911
0.05371 -34.339 1.71
0.05381 -31.924 2.253
0.05391 -28.855 1.762
0.05401 -25.131 2.135
0.05411 -20.768 1.704
0.05421 -15.777 1.867
0.05431 -10.171 1.978
0.05441 -3.992 1.867
0.05451 2.719 1.793
0.05461 9.937 1.991
0.05471 17.607 2.082
0.05481 25.68 1.982
0.05491 34.096 1.817
0.05501 42.8 1.921
0.05511 51.727 2.066
0.05521 60.808 2.224
0.05531 69.974 1.948
0.05541 79.152 2.055
0.05551 88.281 1.949
0.05561 97.292 1.745
0.05571 106.102 1.878
0.05581 114.655 1.854
0.05591 122.868 2.252
0.05601 130.684 2.148
0.05611 138.059 2.265
0.05621 144.923 2.205
0.05631 151.221 1.81
0.05641 156.899 1.817
0.05651 161.911 1.894
0.05661 166.225 1.994
0.05671 169.812 2.152
0.05681 172.645 2.054
0.05691 174.707 1.74
0.05701 175.98 2.137
0.05711 176.456 2.266
0.05721 176.131 2.211
0.05731 175.012 1.754
0.05741 173.119 2.191
0.05751 170.46 2.043
0.05761 167.057 2.154
0.05771 162.941 1.832
0.05781 158.161 2.018
0.05791 152.753 1.874
0.05801 146.772 2.17
0.05811 140.267 1.726
0.05821 133.294 2.287
0.05831 125.913 1.823
0.05841 118.193 1.902
0.05851 110.189 2.132
0.05861 101.975 2.123
0.05871 93.619 1.855
0.05881 85.19 2.258
0.05891 76.757 1.765
0.05901 68.4 2.161
0.05911 60.173 1.895
0.05921 52.15 1.766
0.05931 44.382 1.98
0.05941 36.934 1.949
0.05951 29.874 2.046
0.05961 23.239 2.29
0.05971 17.086 1.826
0.05981 11.459 2.234
0.05991 6.388 1.829
0.06001 1.902 1.971
0.06011 -1.976 2.162
0.06021 -5.231 2.173
0.06031 -7.851 2.057
0.06041 -9.842 1.811
0.06051 -11.198 2.048
0.06061 -11.923 2.071
0.06071 -12.042 2.094
0.06081 -11.579 1.766
0.06091 -10.565 2.202
0.06101 -9.017 2.03
0.06111 -6.975 1.935
0.06121 -4.492 1.881
0.06131 -1.613 2.294
0.06141 1.604 1.768
0.06151 5.108 2.161
0.06161 8.847 1.808
0.06171 12.749 1.981
0.06181 16.759 1.823
0.06191 20.806 2.108
0.06201 24.823 2.286
0.06211 28.745 1.807
0.06221 32.509 1.835
0.06231 36.045 2.246
0.06241 39.305 2.191
0.06251 42.226 2.094
0.06261 44.751 2.124
0.06271 46.825 1.951
0.06281 48.41 2.077
0.06291 49.464 1.743
0.06301 49.946 2.27
0.06311 49.821 2.237
0.06321 49.066 1.807
0.06331 47.669 2.132
0.06341 45.61 1.739
0.06351 42.878 2.11
0.06361 39.48 1.714
0.06371 35.42 2.004
0.06381 30.707 2.196
0.06391 25.36 1.977
0.06401 19.404 1.893
0.06411 12.871 1.944
0.06421 5.804 2.274
0.06431 -1.767 1.975
0.06441 -9.788 1.987
0.06451 -18.204 2.042
0.06461 -26.947 2.079
0.06471 -35.949 1.92
0.06481 -45.164 2.13
0.06491 -54.521 1.88
0.06501 -63.947 2.113
0.06511 -73.38 1.835
0.06521 -82.743 2.133
0.06531 -91.964 1.726
0.06541 -100.977 1.917
0.06551 -109.72 2.251
0.06561 -118.121 2.068
0.06571 -126.117 1.8
0.06581 -133.634 1.934
0.06591 -140.62 2.181
0.06601 -147.025 1.806
0.06611 -152.803 1.822
0.06621 -157.909 1.902
0.06631 -162.296 2.029
0.06641 -165.95 2.241
0.06651 -168.844 2.106
0.06661 -170.967 2.058
0.06671 -172.296 2.271
0.06681 -172.819 1.853
0.06691 -172.549 2.267
0.06701 -171.493 1.915
0.06711 -169.668 1.779
0.06721 -167.089 1.854
0.06731 -163.792 1.805
0.06741 -159.807 1.833
0.06751 -155.177 1.844
0.06761 -149.945 1.778
0.06771 -144.169 2.096
0.06781 -137.894 2.114
0.06791 -131.169 2.113
0.06801 -124.061 1.919
0.06811 -116.633 2.151
0.06821 -108.955 2.113
0.06831 -101.079 2.042
0.06841 -93.072 2.152
0.06851 -85.021 2.0
0.06861 -76.995 2.098
0.06871 -69.064 1.979
0.06881 -61.283 1.852
0.06891 -53.727 1.861
0.06901 -46.445 1.893
0.06911 -39.497 1.745
0.06921 -32.938 1.951
0.06931 -26.829 2.085
0.06941 -21.194 1.933
0.06951 -16.089 1.704
0.06961 -11.533 1.873
0.06971 -7.555 1.887
0.06981 -4.192 1.809
0.06991 -1.446 1.992
0.07001 0.668 2.176
0.07011 2.148 2.256
0.07021 3.003 1.743
0.07031 3.249 1.744
0.07041 2.904 2.274
0.07051 1.992 2.279
0.07061 0.537 2.114
0.07071 -1.423 2.255
0.07081 -3.848 1.851
0.07091 -6.691 2.013
0.07101 -9.898 2.227
0.07111 -13.419 1.888
0.07121 -17.182 2.176
0.07131 -21.14 1.769
0.07141 -25.216 1.704
0.07151 -29.357 2.045
0.07161 -33.485 2.175
0.07171 -37.557 1.961
0.07181 -41.49 2.056
0.07191 -45.227 1.804
0.07201 -48.703 1.838
0.07211 -51.856 1.796
0.07221 -54.641 2.022
0.07231 -56.99 2.299
0.07241 -58.866 2.145
0.07251 -60.217 2.249
0.07261 -61.008 1.901
0.07271 -61.2 1.973
0.07281 -60.762 2.16
0.07291 -59.685 2.169
0.07301 -57.95 2.068
0.07311 -55.54 2.052
0.07321 -52.443 2.055
0.07331 -48.664 1.741
0.07341 -44.216 1.722
0.07351 -39.106 1.994
0.07361 -33.374 2.214
0.07371 -27.037 2.167
0.07381 -20.136 2.234
0.07391 -12.696 1.77
0.07401 -4.766 2.25
0.07411 3.59 1.869
0.07421 12.327 1.822
0.07431 21.384 2.243
0.07441 30.699 1.751
0.07451 40.21 2.117
0.07461 49.845 1.976
0.07471 59.541 2.006
0.07481 69.202 1.819
0.07491 78.771 2.034
0.07501 88.186 1.867
0.07511 97.379 1.802
0.07521 106.289 1.993
0.07531 114.832 2.168
0.07541 122.96 2.108
0.07551 130.621 1.725
0.07561 137.737 1.981
0.07571 144.266 2.115
0.07581 150.161 1.887
0.07591 155.375 1.811
0.07601 159.871 1.892
0.07611 163.627 2.015
0.07621 166.619 1.833
0.07631 168.814 2.079
0.07641 170.224 2.292
0.07651 170.842 2.196
0.07661 170.664 2.119
0.07671 169.718 2.111
0.07681 168.002 2.153
0.07691 165.541 1.886
0.07701 162.363 1.971
0.07711 158.502 1.872
0.07721 154.0 2.146
0.07731 148.894 2.016
0.07741 143.252 1.877
0.07751 137.116 2.083
0.07761 130.558 1.796
0.07771 123.64 1.812
0.07781 116.422 1.956
0.07791 108.978 1.952
0.07801 101.37 2.169
0.07811 93.665 2.163
0.07821 85.931 2.291
0.07831 78.241 2.246
0.07841 70.658 2.156
0.07851 63.252 1.935
0.07861 56.092 1.988
0.07871 49.223 2.135
0.07881 42.699 1.795
0.07891 36.575 1.979
0.07901 30.901 2.187
0.07911 25.713 1.849
0.07921 21.064 2.033
0.07931 16.978 2.111
0.07941 13.468 1.96
0.07951 10.567 1.982
0.07961 8.291 2.155
0.07971 6.64 2.133
0.07981 5.602 1.77
0.07991 5.186 2.218
0.08001 5.382 1.755
0.08011 6.152 1.833
0.08021 7.485 2.199
0.08031 9.337 1.831
0.08041 11.67 1.845
0.08051 14.443 1.723
0.08061 17.603 2.13
0.08071 21.096 1.907
0.08081 24.884 2.235
0.08091 28.901 1.976
0.08101 33.077 2.288
0.08111 37.352 2.096
0.08121 41.661 2.023
0.08131 45.938 1.719
0.08141 50.119 2.285
0.08151 54.144 2.231
0.08161 57.948 1.721
0.08171 61.468 1.91
0.08181 64.625 2.275
0.08191 67.374 2.258
0.08201 69.666 2.028
0.08211 71.446 2.054
0.08221 72.686 1.955
0.08231 73.345 2.185
0.08241 73.381 2.263
0.08251 72.765 1.823
0.08261 71.48 2.104
0.08271 69.517 1.989
0.08281 66.847 1.847
0.08291 63.481 2.009
0.08301 59.43 1.878
0.08311 54.703 1.879
0.08321 49.323 1.92
0.08331 43.284 1.851
0.08341 36.637 2.145
0.08351 29.422 2.254
0.08361 21.686 2.131
0.08371 13.468 2.014
0.08381 4.817 1.972
0.08391 -4.212 2.062
0.08401 -13.546 2.037
0.08411 -23.117 2.079
0.08421 -32.866 1.986
0.08431 -42.727 1.916
0.08441 -52.627 1.787
0.08451 -62.503 2.236
0.08461 -72.277 2.047
0.08471 -81.879 2.011
0.08481 -91.231 1.843
0.08491 -100.278 1.821
0.08501 -108.951 1.841
0.08511 -117.185 2.094
0.08521 -124.919 2.06
0.08531 -132.106 1.958
0.08541 -138.715 2.162
0.08551 -144.693 2.155
0.08561 -149.995 2.283
0.08571 -154.579 2.034
0.08581 -158.422 2.196
0.08591 -161.494 1.812
0.08601 -163.787 2.171
0.08611 -165.282 1.754
0.08621 -165.996 2.011
0.08631 -165.932 2.087
0.08641 -165.092 2.288
0.08651 -163.5 1.797
0.08661 -161.183 1.926
0.08671 -158.165 1.912
0.08681 -154.484 1.921
0.08691 -150.188 1.713
0.08701 -145.32 1.865
0.08711 -139.926 1.843
0.08721 -134.061 1.879
0.08731 -127.79 1.882
0.08741 -121.182 1.982
0.08751 -114.305 2.134
0.08761 -107.216 1.952
0.08771 -99.991 2.169
0.08781 -92.7 2.132
0.08791 -85.416 1.956
0.08801 -78.19 2.127
0.08811 -71.092 2.294
0.08821 -64.176 2.05
0.08831 -57.515 1.929
0.08841 -51.153 2.167
0.08851 -45.156 1.969
0.08861 -39.581 2.153
0.08871 -34.465 2.289
0.08881 -29.842 1.955
0.08891 -25.744 1.905
0.08901 -22.211 1.902
0.08911 -19.257 2.083
0.08921 -16.9 1.749
0.08931 -15.159 2.198
0.08941 -14.023 2.044
0.08951 -13.495 2.083
0.08961 -13.559 1.931
0.08971 -14.203 1.888
0.08981 -15.407 2.232
0.08991 -17.148 1.9
0.09001 -19.381 2.143
0.09011 -22.067 1.77
0.09021 -25.169 1.76
0.09031 -28.621 2.194
0.09041 -32.379 1.796
0.09051 -36.385 1.81
0.09061 -40.585 2.197
0.09071 -44.92 1.881
0.09081 -49.313 2.187
0.09091 -53.697 1.909
0.09101 -58.014 2.098
0.09111 -62.197 1.852
0.09121 -66.181 1.745
0.09131 -69.901 1.879
0.09141 -73.304 1.822
0.09151 -76.334 2.05
0.09161 -78.94 1.763
0.09171 -81.061 1.816
0.09181 -82.661 2.087
0.09191 -83.679 2.106
0.09201 -84.083 2.25
0.09211 -83.86 2.199
0.09221 -82.969 1.711
0.09231 -81.393 1.99
0.09241 -79.115 2.181
0.09251 -76.129 1.992
0.09261 -72.445 1.793
0.09271 -68.065 1.852
0.09281 -63.005 1.823
0.09291 -57.287 2.044
0.09301 -50.93 1.759
0.09311 -43.977 1.776
0.09321 -36.47 2.029
0.09331 -28.431 1.728
0.09341 -19.922 1.982
0.09351 -10.994 1.928
0.09361 -1.693 2.13
0.09371 7.908 1.91
0.09381 17.741 2.232
0.09391 27.732 1.789
0.09401 37.814 1.882
0.09411 47.918 1.964
0.09421 57.968 2.168
0.09431 67.892 2.045
0.09441 77.628 1.825
0.09451 87.101 2.189
0.09461 96.251 1.961
0.09471 105.016 2.268
0.09481 113.339 2.109
0.09491 121.156 2.16
0.09501 128.419 1.747
0.09511 135.065 1.958
0.09521 141.067 2.096
0.09531 146.381 1.719
0.09541 150.983 1.952
0.09551 154.847 1.943
0.09561 157.956 2.038
0.09571 160.288 2.006
0.09581 161.831 2.173
0.09591 162.591 1.938
0.09601 162.567 1.925
0.09611 161.768 2.149
0.09621 160.238 2.097
0.09631 157.98 1.913
0.09641 155.034 1.788
0.09651 151.444 2.288
0.09661 147.244 2.216
0.09671 142.475 1.845
0.09681 137.211 1.752
0.09691 131.509 2.067
0.09701 125.426 1.715
0.09711 119.021 1.722
0.09721 112.375 1.732
0.09731 105.539 2.167
0.09741 98.589 1.987
0.09751 91.589 1.91
0.09761 84.597 1.711
0.09771 77.699 1.888
0.09781 70.949 1.871
0.09791 64.411 1.941
0.09801 58.145 2.072
0.09811 52.212 1.916
0.09821 46.654 2.183
0.09831 41.513 2.026
0.09841 36.836 1.858
0.09851 32.674 2.181
0.09861 29.044 2.089
0.09871 25.98 1.984
0.09881 23.487 1.83
0.09891 21.593 1.967
0.09901 20.301 2.095
0.09911 19.622 1.997
0.09921 19.549 1.761
0.09931 20.067 2.247
0.09941 21.155 2.201
0.09951 22.797 1.829
0.09961 24.952 1.87
0.09971 27.59 2.0
0.09981 30.657 2.16
0.09991 34.11 1.856
0.10001 37.908 2.088
0.10011 41.978 2.109
0.10021 46.273 2.047
0.10031 50.731 1.788
0.10041 55.281 1.844
0.10051 59.859 1.782
0.10061 64.403 1.942
0.10071 68.845 1.87
0.10081 73.131 1.931
0.10091 77.185 1.941
0.10101 80.953 2.096
0.10111 84.365 2.156
0.10121 87.382 2.123
0.10131 89.942 1.82
0.10141 91.985 1.918
0.10151 93.48 2.256
0.10161 94.372 2.146
0.10171 94.627 1.97
0.10181 94.229 2.113
0.10191 93.149 1.864
0.10201 91.367 1.919
0.10211 88.876 2.006
0.10221 85.679 2.064
0.10231 81.775 2.231
0.10241 77.182 2.0
0.10251 71.895 2.148
0.10261 65.933 2.171
0.10271 59.339 1.749
0.10281 52.143 2.159
0.10291 44.403 2.109
0.10301 36.143 1.994
0.10311 27.422 2.05
0.10321 18.296 2.254
0.10331 8.817 2.296
0.10341 -0.948 2.155
0.10351 -10.92 1.762
0.10361 -21.033 1.785
0.10371 -31.226 2.172
0.10381 -41.423 2.157
0.10391 -51.567 1.895
0.10401 -61.58 1.806
